,label,position.x,position.y,position.z,dimensions.x,dimensions.y
4126,Car,26.016,14.649,0.219,1.886,4.787
4127,Car,32.182,42.836,0.477,2.077,4.951
4128,Car,-23.244,-8.616,0.804,1.806,4.391
4129,Car,90.376,105.528,0.684,2.195,4.524
4130,Car,17.518,32.067,0.495,1.806,4.561
4131,Car,78.737,93.356,0.504,2.195,4.524
4132,Pedestrian,103.272,99.589,0.63,0.853,0.53
4133,Car,31.737,46.631,0.326,1.757,4.5
4134,Car,-6.285,9.783,0.605,1.806,4.391
4135,Pedestrian,20.468,49.454,0.857,0.946,1.081
4136,Car,38.253,44.361,0.301,1.934,4.229
4137,Car,156.298,163.294,0.477,2.411,4.905
4138,Pedestrian,103.105,99.471,0.551,0.78,0.524
4139,Car,90.175,105.46,0.639,2.195,4.524
4140,Car,38.328,44.355,0.303,1.934,4.162
4141,Car,66.15,80.645,0.379,1.794,4.436
4142,Car,44.344,57.162,0.376,1.812,4.691
4143,Pedestrian,96.937,127.208,0.63,0.794,0.696
4144,Car,177.285,189.368,0.493,2.077,4.48
4145,Car,178.191,200.53,0.256,1.997,4.48
4146,Car,32.13,42.795,0.477,2.077,4.951
4147,Car,99.903,114.794,0.656,2.195,4.524
4148,Car,78.729,93.311,0.573,2.195,4.691
4149,Car,20.759,31.401,0.591,1.867,4.629
4150,Car,-60.458,-37.423,0.934,2.104,4.215
4151,Car,26.281,36.583,0.451,1.867,4.689
4152,Car,-44.205,-44.985,0.986,2.049,4.409
4153,Car,82.091,107.072,0.679,1.99,4.386
4154,Car,-30.673,-7.523,0.759,1.849,4.723
4155,Car,10.367,11.027,0.705,1.94,4.302
4156,Car,-41.079,-25.424,1.029,1.756,4.441
4157,Pedestrian,3.496,31.727,0.623,0.824,1.259
4158,Car,-6.854,26.46,0.589,2.102,4.628
4159,Car,34.919,-11.359,0.811,1.924,4.164
4160,Car,36.477,-6.039,0.407,1.841,4.408
4161,Car,-8.704,23.317,0.6,1.937,4.143
4162,Car,114.658,116.61,0.221,1.983,4.2
4163,Car,-19.084,33.955,0.658,2.17,4.835
4164,Car,-13.885,28.142,0.481,2.044,4.381
4165,Car,126.755,152.526,0.295,2.039,4.503
4166,Car,28.207,6.362,0.219,1.841,4.408
4167,Car,125.363,127.323,0.321,1.983,4.2
4168,Car,164.026,166.822,0.201,1.983,4.2
4169,Car,138.981,141.251,0.221,1.983,4.2
4170,Car,-13.929,9.403,0.572,1.849,4.464
4171,Car,106.6,131.627,0.454,2.039,4.503
4172,Car,-18.537,-13.029,0.993,1.94,4.302
4173,Car,182.401,197.639,0.493,2.077,4.48
4174,Car,-24.022,38.877,0.506,2.048,4.609
4175,Car,20.917,7.334,0.399,1.884,4.162
4176,Car,77.27,102.08,0.679,2.119,4.52
4177,Car,-9.035,-8.136,0.72,1.94,4.302
4178,Car,114.778,140.501,0.295,2.039,4.503
4179,Car,61.753,62.483,0.282,2.039,4.669
4180,Car,55.958,56.33,0.24,2.007,4.879
4181,Pedestrian,-0.654,26.293,0.725,0.77,0.933
4182,Car,111.411,136.687,0.345,2.039,4.503
4183,Car,-22.066,1.282,0.631,1.768,4.339
4184,Car,69.3,69.879,0.188,1.794,4.207
4185,Car,77.817,78.463,0.23,1.815,3.695
4186,Car,16.521,22.128,0.575,1.893,4.097
4187,Car,85.008,85.754,0.343,1.858,3.593
4188,Car,134.621,159.967,0.295,2.039,4.503
4189,Car,31.032,-12.017,0.748,1.841,4.408
4190,Car,152.975,179.175,0.295,2.039,4.503
4191,Car,148.22,183.219,0.672,2.402,4.634
4192,Car,86.425,111.36,0.461,1.853,4.24
4193,Car,-64.358,-41.703,0.999,1.961,4.215
4194,Car,65.525,66.295,0.119,1.682,4.226
4195,Car,176.901,194.008,0.543,2.077,4.48
4196,Car,30.894,-5.2,0.543,2.03,4.951
4197,Car,2.79,8.561,0.654,1.836,4.204
4198,Car,-18.269,4.736,0.539,1.809,4.76
4199,Car,156.172,159.028,0.201,1.983,4.2
4200,Car,188.862,200.348,0.243,2.077,4.48
4201,Car,81.12,81.989,0.29,1.915,4.2
4202,Car,27.587,-27.112,0.738,1.841,5.174
4203,Car,-39.265,-16.085,0.804,1.961,4.215
4204,Car,96.07,121.35,0.513,2.039,4.31
4205,Car,101.254,126.228,0.454,2.039,4.503
4206,Car,90.591,115.466,0.513,2.021,4.24
4207,Car,-23.454,-35.891,0.974,1.881,4.18
4208,Car,43.965,56.753,0.326,1.812,4.691
4209,Car,156.635,163.622,0.477,2.411,4.905
4210,Pedestrian,96.921,127.143,0.699,0.849,0.681
4211,Car,99.645,114.315,0.712,2.195,4.524
4212,Car,65.767,80.188,0.472,1.777,4.436
4213,Car,26.015,14.685,0.215,1.886,4.787
4214,Car,32.063,42.721,0.477,2.077,4.951
4215,Car,-24.163,-9.552,0.804,1.806,4.391
4216,Car,89.913,105.067,0.682,2.195,4.524
4217,Car,17.518,32.067,0.495,1.806,4.561
4218,Car,78.175,92.802,0.502,2.195,4.524
4219,Pedestrian,103.181,99.499,0.63,0.853,0.53
4220,Car,31.339,46.212,0.326,1.757,4.5
4221,Car,-7.016,8.995,0.605,1.806,4.391
4222,Pedestrian,20.354,49.353,0.857,0.946,1.081
4223,Car,39.048,45.255,0.299,1.934,4.229
4224,Car,156.509,163.522,0.477,2.411,4.905
4225,Pedestrian,102.997,99.42,0.545,0.78,0.524
4226,Car,89.667,104.961,0.634,2.195,4.524
4227,Car,39.1,45.225,0.303,1.934,4.162
4228,Car,65.442,79.913,0.377,1.794,4.436
4229,Car,43.911,56.662,0.376,1.812,4.691
4230,Pedestrian,96.814,127.12,0.63,0.794,0.696
4231,Car,177.307,189.391,0.493,2.077,4.48
4232,Car,177.59,199.872,0.261,1.997,4.48
4233,Car,32.005,42.664,0.477,2.077,4.951
4234,Car,99.539,114.428,0.65,2.195,4.524
4235,Car,78.143,92.729,0.563,2.195,4.691
4236,Car,20.759,31.401,0.591,1.867,4.629
4237,Car,-60.458,-37.423,0.934,2.104,4.215
4238,Car,26.281,36.583,0.451,1.867,4.689
4239,Car,-44.205,-44.985,0.986,2.049,4.409
4240,Car,82.091,107.072,0.679,1.99,4.386
4241,Car,-30.673,-7.523,0.759,1.849,4.723
4242,Car,10.989,11.659,0.703,1.94,4.302
4243,Car,-42.131,-26.387,1.039,1.756,4.441
4244,Pedestrian,3.36,31.586,0.619,0.824,1.259
4245,Car,-6.854,26.46,0.589,2.102,4.628
4246,Car,34.919,-11.359,0.811,1.924,4.164
4247,Car,36.113,-5.529,0.37,1.841,4.408
4248,Car,-8.704,23.317,0.6,1.937,4.143
4249,Car,114.658,116.61,0.221,1.983,4.2
4250,Car,-19.084,33.955,0.658,2.17,4.835
4251,Car,-13.885,28.142,0.481,2.044,4.381
4252,Car,126.755,152.526,0.295,2.039,4.503
4253,Car,28.163,6.443,0.216,1.841,4.408
4254,Car,125.363,127.323,0.321,1.983,4.2
4255,Car,164.026,166.822,0.201,1.983,4.2
4256,Car,138.981,141.251,0.221,1.983,4.2
4257,Car,-13.929,9.403,0.572,1.849,4.464
4258,Car,106.6,131.627,0.454,2.039,4.503
4259,Car,-17.968,-12.482,0.983,1.94,4.302
4260,Car,182.401,197.639,0.493,2.077,4.48
4261,Car,-24.022,38.877,0.506,2.048,4.609
4262,Car,20.917,7.334,0.399,1.884,4.162
4263,Car,77.27,102.08,0.679,2.119,4.52
4264,Car,-8.491,-7.592,0.716,1.94,4.302
4265,Car,114.778,140.501,0.295,2.039,4.503
4266,Car,61.753,62.483,0.282,2.039,4.669
4267,Car,55.958,56.33,0.24,2.007,4.879
4268,Pedestrian,-0.557,26.406,0.723,0.77,0.933
4269,Car,111.411,136.687,0.345,2.039,4.503
4270,Car,-22.066,1.282,0.631,1.768,4.339
4271,Car,69.3,69.879,0.188,1.794,4.207
4272,Car,77.817,78.463,0.23,1.815,3.695
4273,Car,17.165,22.771,0.563,1.893,4.097
4274,Car,85.008,85.754,0.343,1.858,3.593
4275,Car,134.621,159.967,0.295,2.039,4.503
4276,Car,30.455,-11.311,0.715,1.841,4.408
4277,Car,152.975,179.175,0.295,2.039,4.503
4278,Car,148.22,183.219,0.672,2.402,4.634
4279,Car,86.425,111.36,0.461,1.853,4.24
4280,Car,-64.358,-41.703,0.999,1.961,4.215
4281,Car,65.525,66.295,0.119,1.682,4.226
4282,Car,176.901,194.008,0.543,2.077,4.48
4283,Car,30.894,-5.2,0.543,2.03,4.951
4284,Car,3.365,9.145,0.654,1.836,4.204
4285,Car,-18.269,4.736,0.539,1.809,4.76
4286,Car,156.172,159.028,0.201,1.983,4.2
4287,Car,188.862,200.348,0.243,2.077,4.48
4288,Car,81.12,81.989,0.29,1.915,4.2
4289,Car,28.229,-28.054,0.749,1.841,5.174
4290,Car,-39.265,-16.085,0.804,1.961,4.215
4291,Car,96.07,121.35,0.513,2.039,4.31
4292,Car,101.254,126.228,0.454,2.039,4.503
4293,Car,90.591,115.466,0.513,2.021,4.24
4294,Car,-23.454,-35.891,0.974,1.881,4.18
4295,Car,43.601,56.335,0.326,1.812,4.691
4296,Car,156.836,163.832,0.477,2.411,4.905
4297,Pedestrian,96.85,127.074,0.699,0.849,0.681
4298,Car,99.282,113.947,0.71,2.195,4.524
4299,Car,65.085,79.515,0.474,1.777,4.436
4300,Car,26.013,14.72,0.211,1.886,4.787
4301,Car,31.944,42.607,0.477,2.077,4.951
4302,Car,-25.082,-10.489,0.804,1.806,4.391
4303,Car,89.451,104.606,0.68,2.195,4.524
4304,Car,17.518,32.067,0.495,1.806,4.561
4305,Car,77.612,92.249,0.5,2.195,4.524
4306,Pedestrian,103.09,99.409,0.63,0.853,0.53
4307,Car,30.942,45.792,0.326,1.757,4.5
4308,Car,-7.747,8.207,0.605,1.806,4.391
4309,Pedestrian,20.24,49.252,0.857,0.946,1.081
4310,Car,39.843,46.148,0.297,1.934,4.229
4311,Car,156.719,163.75,0.477,2.411,4.905
4312,Pedestrian,102.943,99.394,0.541,0.78,0.524
4313,Car,89.16,104.463,0.63,2.195,4.524
4314,Car,39.871,46.095,0.303,1.934,4.162
4315,Car,64.766,79.214,0.375,1.794,4.436
4316,Car,43.542,56.237,0.376,1.812,4.691
4317,Pedestrian,96.691,127.032,0.63,0.794,0.696
4318,Car,177.329,189.413,0.493,2.077,4.48
4319,Car,176.99,199.213,0.265,1.997,4.48
4320,Car,31.887,42.538,0.477,2.077,4.951
4321,Car,99.175,114.062,0.644,2.195,4.524
4322,Car,77.583,92.173,0.552,2.195,4.691
4323,Car,20.759,31.401,0.591,1.867,4.629
4324,Car,-60.458,-37.423,0.934,2.104,4.215
4325,Car,26.281,36.583,0.451,1.867,4.689
4326,Car,-44.205,-44.985,0.986,2.049,4.409
4327,Car,82.091,107.072,0.679,1.99,4.386
4328,Car,-30.673,-7.523,0.759,1.849,4.723
4329,Car,11.612,12.291,0.701,1.94,4.302
4330,Car,-43.183,-27.349,1.049,1.756,4.441
4331,Pedestrian,3.225,31.444,0.615,0.824,1.259
4332,Car,-6.854,26.46,0.589,2.102,4.628
4333,Car,34.919,-11.359,0.811,1.924,4.164
4334,Car,35.978,-5.339,0.356,1.841,4.408
4335,Car,-8.704,23.317,0.6,1.937,4.143
4336,Car,114.658,116.61,0.221,1.983,4.2
4337,Car,-19.084,33.955,0.658,2.17,4.835
4338,Car,-13.885,28.142,0.481,2.044,4.381
4339,Car,126.755,152.526,0.295,2.039,4.503
4340,Car,28.161,6.447,0.214,1.841,4.408
4341,Car,125.363,127.323,0.321,1.983,4.2
4342,Car,164.026,166.822,0.201,1.983,4.2
4343,Car,138.981,141.251,0.221,1.983,4.2
4344,Car,-13.929,9.403,0.572,1.849,4.464
4345,Car,106.6,131.627,0.454,2.039,4.503
4346,Car,-17.399,-11.935,0.973,1.94,4.302
4347,Car,182.401,197.639,0.493,2.077,4.48
4348,Car,-24.022,38.877,0.506,2.048,4.609
4349,Car,20.917,7.334,0.399,1.884,4.162
4350,Car,77.27,102.08,0.679,2.119,4.52
4351,Car,-7.947,-7.048,0.712,1.94,4.302
4352,Car,114.778,140.501,0.295,2.039,4.503
4353,Car,61.753,62.483,0.282,2.039,4.669
4354,Car,55.958,56.33,0.24,2.007,4.879
4355,Pedestrian,-0.459,26.52,0.721,0.77,0.933
4356,Car,111.411,136.687,0.345,2.039,4.503
4357,Car,-22.066,1.282,0.631,1.768,4.339
4358,Car,69.3,69.879,0.188,1.794,4.207
4359,Car,77.817,78.463,0.23,1.815,3.695
4360,Car,17.809,23.413,0.551,1.893,4.097
4361,Car,85.008,85.754,0.343,1.858,3.593
4362,Car,134.621,159.967,0.295,2.039,4.503
4363,Car,29.877,-10.604,0.681,1.841,4.408
4364,Car,152.975,179.175,0.295,2.039,4.503
4365,Car,148.22,183.219,0.672,2.402,4.634
4366,Car,86.425,111.36,0.461,1.853,4.24
4367,Car,-64.358,-41.703,0.999,1.961,4.215
4368,Car,65.525,66.295,0.119,1.682,4.226
4369,Car,176.901,194.008,0.543,2.077,4.48
4370,Car,30.894,-5.2,0.543,2.03,4.951
4371,Car,3.94,9.729,0.654,1.836,4.204
4372,Car,-18.269,4.736,0.539,1.809,4.76
4373,Car,156.172,159.028,0.201,1.983,4.2
4374,Car,188.862,200.348,0.243,2.077,4.48
4375,Car,81.12,81.989,0.29,1.915,4.2
4376,Car,29.066,-29.281,0.762,1.841,5.174
4377,Car,-39.265,-16.085,0.804,1.961,4.215
4378,Car,96.07,121.35,0.513,2.039,4.31
4379,Car,101.254,126.228,0.454,2.039,4.503
4380,Car,90.591,115.466,0.513,2.021,4.24
4381,Car,-23.454,-35.891,0.974,1.881,4.18
4382,Car,43.236,55.916,0.326,1.812,4.691
4383,Car,157.037,164.041,0.477,2.411,4.905
4384,Pedestrian,96.71,126.935,0.699,0.849,0.681
4385,Car,98.92,113.58,0.708,2.195,4.524
4386,Car,64.404,78.842,0.476,1.777,4.436
4387,Car,26.012,14.755,0.207,1.886,4.787
4388,Car,31.825,42.493,0.477,2.077,4.951
4389,Car,-26.0,-11.426,0.804,1.806,4.391
4390,Car,88.988,104.146,0.678,2.195,4.524
4391,Car,17.518,32.067,0.495,1.806,4.561
4392,Car,77.05,91.696,0.498,2.195,4.524
4393,Pedestrian,102.999,99.319,0.63,0.853,0.53
4394,Car,30.544,45.373,0.326,1.757,4.5
4395,Car,-8.478,7.418,0.605,1.806,4.391
4396,Pedestrian,20.127,49.151,0.857,0.946,1.081
4397,Car,40.639,47.041,0.295,1.934,4.229
4398,Car,156.93,163.978,0.477,2.411,4.905
4399,Pedestrian,102.819,99.212,0.541,0.78,0.524
4400,Car,88.906,104.214,0.628,2.195,4.524
4401,Car,40.642,46.965,0.303,1.934,4.162
4402,Car,64.098,78.522,0.373,1.794,4.436
4403,Car,43.19,55.831,0.376,1.812,4.691
4404,Pedestrian,96.567,126.943,0.63,0.794,0.696
4405,Car,177.351,189.436,0.493,2.077,4.48
4406,Car,176.69,198.884,0.267,1.997,4.48
4407,Car,31.769,42.414,0.477,2.077,4.951
4408,Car,98.811,113.696,0.638,2.195,4.524
4409,Car,77.029,91.623,0.542,2.195,4.691
4410,Car,20.759,31.401,0.591,1.867,4.629
4411,Car,-60.458,-37.423,0.934,2.104,4.215
4412,Car,26.281,36.583,0.451,1.867,4.689
4413,Car,-44.205,-44.985,0.986,2.049,4.409
4414,Car,82.091,107.072,0.679,1.99,4.386
4415,Car,-30.673,-7.523,0.759,1.849,4.723
4416,Car,12.234,12.923,0.699,1.94,4.302
4417,Car,-44.235,-28.311,1.059,1.756,4.441
4418,Pedestrian,3.09,31.303,0.611,0.824,1.259
4419,Car,-6.854,26.46,0.589,2.102,4.628
4420,Car,34.919,-11.359,0.811,1.924,4.164
4421,Car,35.674,-4.911,0.325,1.841,4.408
4422,Car,-8.704,23.317,0.6,1.937,4.143
4423,Car,114.658,116.61,0.221,1.983,4.2
4424,Car,-19.084,33.955,0.658,2.17,4.835
4425,Car,-13.885,28.142,0.481,2.044,4.381
4426,Car,126.755,152.526,0.295,2.039,4.503
4427,Car,28.158,6.455,0.211,1.841,4.408
4428,Car,125.363,127.323,0.321,1.983,4.2
4429,Car,164.026,166.822,0.201,1.983,4.2
4430,Car,138.981,141.251,0.221,1.983,4.2
4431,Car,-13.929,9.403,0.572,1.849,4.464
4432,Car,106.6,131.627,0.454,2.039,4.503
4433,Car,-16.83,-11.388,0.963,1.94,4.302
4434,Car,182.401,197.639,0.493,2.077,4.48
4435,Car,-24.022,38.877,0.506,2.048,4.609
4436,Car,20.917,7.334,0.399,1.884,4.162
4437,Car,77.27,102.08,0.679,2.119,4.52
4438,Car,-7.403,-6.503,0.709,1.94,4.302
4439,Car,114.778,140.501,0.295,2.039,4.503
4440,Car,61.753,62.483,0.282,2.039,4.669
4441,Car,55.958,56.33,0.24,2.007,4.879
4442,Pedestrian,-0.361,26.634,0.719,0.77,0.933
4443,Car,111.411,136.687,0.345,2.039,4.503
4444,Car,-22.066,1.282,0.631,1.768,4.339
4445,Car,69.3,69.879,0.188,1.794,4.207
4446,Car,77.817,78.463,0.23,1.815,3.695
4447,Car,18.452,24.055,0.539,1.893,4.097
4448,Car,85.008,85.754,0.343,1.858,3.593
4449,Car,134.621,159.967,0.295,2.039,4.503
4450,Car,29.623,-10.276,0.663,1.841,4.408
4451,Car,152.975,179.175,0.295,2.039,4.503
4452,Car,148.22,183.219,0.672,2.402,4.634
4453,Car,86.425,111.36,0.461,1.853,4.24
4454,Car,-64.358,-41.703,0.999,1.961,4.215
4455,Car,65.525,66.295,0.119,1.682,4.226
4456,Car,176.901,194.008,0.543,2.077,4.48
4457,Car,30.894,-5.2,0.543,2.03,4.951
4458,Car,4.514,10.313,0.654,1.836,4.204
4459,Car,-18.269,4.736,0.539,1.809,4.76
4460,Car,156.172,159.028,0.201,1.983,4.2
4461,Car,188.862,200.348,0.243,2.077,4.48
4462,Car,81.12,81.989,0.29,1.915,4.2
4463,Car,-39.265,-16.085,0.804,1.961,4.215
4464,Car,96.07,121.35,0.513,2.039,4.31
4465,Car,101.254,126.228,0.454,2.039,4.503
4466,Car,90.591,115.466,0.513,2.021,4.24
4467,Car,-23.454,-35.891,0.974,1.881,4.18
4468,Car,42.916,55.544,0.326,1.812,4.691
4469,Car,157.202,164.221,0.477,2.411,4.905
4470,Pedestrian,96.604,126.831,0.699,0.849,0.681
4471,Car,98.561,113.225,0.7,2.195,4.524
4472,Car,63.731,78.152,0.476,1.777,4.436
4473,Car,26.006,14.79,0.207,1.886,4.787
4474,Car,31.706,42.379,0.477,2.077,4.951
4475,Car,-26.919,-12.363,0.804,1.806,4.391
4476,Car,88.504,103.663,0.668,2.195,4.524
4477,Car,17.518,32.067,0.495,1.806,4.561
4478,Car,76.488,91.143,0.496,2.195,4.524
4479,Pedestrian,102.782,99.105,0.63,0.853,0.53
4480,Car,30.147,44.953,0.326,1.757,4.5
4481,Car,-9.209,6.63,0.605,1.806,4.391
4482,Pedestrian,20.016,49.047,0.857,0.946,1.081
4483,Car,41.434,47.934,0.293,1.934,4.229
4484,Car,157.091,164.16,0.477,2.411,4.905
4485,Pedestrian,102.757,99.121,0.54,0.78,0.524
4486,Car,88.384,103.681,0.623,2.195,4.524
4487,Car,41.413,47.834,0.303,1.934,4.162
4488,Car,63.653,78.062,0.372,1.794,4.436
4489,Car,42.841,55.43,0.376,1.812,4.691
4490,Pedestrian,96.444,126.855,0.63,0.794,0.696
4491,Car,177.373,189.458,0.493,2.077,4.48
4492,Car,176.043,198.22,0.272,1.997,4.48
4493,Car,31.691,42.331,0.477,2.077,4.951
4494,Car,98.447,113.33,0.626,2.195,4.524
4495,Car,76.66,91.257,0.536,2.195,4.691
4496,Car,20.759,31.401,0.591,1.867,4.629
4497,Car,-60.458,-37.423,0.934,2.104,4.215
4498,Car,26.281,36.583,0.451,1.867,4.689
4499,Car,-44.205,-44.985,0.986,2.049,4.409
4500,Car,82.091,107.072,0.679,1.99,4.386
4501,Car,-30.673,-7.523,0.759,1.849,4.723
4502,Car,12.856,13.554,0.697,1.94,4.302
4503,Car,-45.273,-29.261,1.069,1.756,4.441
4504,Pedestrian,2.967,31.178,0.623,0.824,1.259
4505,Car,-6.854,26.46,0.589,2.102,4.628
4506,Car,34.919,-11.359,0.811,1.924,4.164
4507,Car,35.302,-4.388,0.288,1.841,4.408
4508,Car,-8.704,23.317,0.6,1.937,4.143
4509,Car,114.658,116.61,0.221,1.983,4.2
4510,Car,-19.084,33.955,0.658,2.17,4.835
4511,Car,-13.885,28.142,0.481,2.044,4.381
4512,Car,126.755,152.526,0.295,2.039,4.503
4513,Car,28.155,6.462,0.209,1.841,4.408
4514,Car,125.363,127.323,0.321,1.983,4.2
4515,Car,164.026,166.822,0.201,1.983,4.2
4516,Car,138.981,141.251,0.221,1.983,4.2
4517,Car,-13.929,9.403,0.572,1.849,4.464
4518,Car,106.6,131.627,0.454,2.039,4.503
4519,Car,-16.24,-10.795,0.943,1.94,4.302
4520,Car,182.401,197.639,0.493,2.077,4.48
4521,Car,-24.022,38.877,0.506,2.048,4.609
4522,Car,20.917,7.334,0.399,1.884,4.162
4523,Car,77.27,102.08,0.679,2.119,4.52
4524,Car,-6.859,-5.959,0.705,1.94,4.302
4525,Car,114.778,140.501,0.295,2.039,4.503
4526,Car,61.753,62.483,0.282,2.039,4.669
4527,Car,55.958,56.33,0.24,2.007,4.879
4528,Pedestrian,-0.254,26.751,0.717,0.77,0.933
4529,Car,111.411,136.687,0.345,2.039,4.503
4530,Car,-22.066,1.282,0.631,1.768,4.339
4531,Car,69.3,69.879,0.188,1.794,4.207
4532,Car,77.817,78.463,0.23,1.815,3.695
4533,Car,19.116,24.732,0.527,1.893,4.097
4534,Car,85.008,85.754,0.343,1.858,3.593
4535,Car,134.621,159.967,0.295,2.039,4.503
4536,Car,29.116,-9.619,0.627,1.841,4.408
4537,Car,152.975,179.175,0.295,2.039,4.503
4538,Car,148.22,183.219,0.672,2.402,4.634
4539,Car,86.425,111.36,0.461,1.853,4.24
4540,Car,-64.358,-41.703,0.999,1.961,4.215
4541,Car,65.525,66.295,0.119,1.682,4.226
4542,Car,176.901,194.008,0.543,2.077,4.48
4543,Car,30.894,-5.2,0.543,2.03,4.951
4544,Car,5.097,10.905,0.654,1.836,4.204
4545,Car,-18.269,4.736,0.539,1.809,4.76
4546,Car,156.172,159.028,0.201,1.983,4.2
4547,Car,188.862,200.348,0.243,2.077,4.48
4548,Car,81.12,81.989,0.29,1.915,4.2
4549,Car,-39.265,-16.085,0.804,1.961,4.215
4550,Car,96.07,121.35,0.513,2.039,4.31
4551,Car,101.254,126.228,0.454,2.039,4.503
4552,Car,90.591,115.466,0.513,2.021,4.24
4553,Car,-23.454,-35.891,0.974,1.881,4.18
4554,Car,42.596,55.173,0.326,1.812,4.691
4555,Car,157.366,164.4,0.477,2.411,4.905
4556,Pedestrian,96.508,126.788,0.699,0.849,0.681
4557,Car,98.203,112.871,0.692,2.195,4.524
4558,Car,63.058,77.462,0.476,1.777,4.436
4559,Car,26.0,14.824,0.207,1.886,4.787
4560,Car,31.639,42.309,0.477,2.077,4.951
4561,Car,-27.854,-13.308,0.804,1.806,4.391
4562,Car,88.019,103.181,0.658,2.195,4.524
4563,Car,17.518,32.067,0.495,1.806,4.561
4564,Car,75.922,90.551,0.494,2.195,4.524
4565,Pedestrian,102.729,99.047,0.63,0.853,0.53
4566,Car,29.988,44.791,0.326,1.757,4.5
4567,Car,-9.966,5.849,0.605,1.806,4.391
4568,Pedestrian,19.905,48.943,0.857,0.946,1.081
4569,Car,42.228,48.834,0.295,1.934,4.229
4570,Car,157.252,164.342,0.477,2.411,4.905
4571,Pedestrian,102.636,98.961,0.556,0.78,0.524
4572,Car,87.862,103.148,0.619,2.195,4.524
4573,Car,42.218,48.76,0.305,1.934,4.162
4574,Car,62.826,77.218,0.374,1.794,4.436
4575,Car,42.61,55.163,0.376,1.812,4.691
4576,Pedestrian,96.383,126.811,0.63,0.794,0.696
4577,Car,177.395,189.481,0.493,2.077,4.48
4578,Car,175.395,197.556,0.276,1.997,4.48
4579,Car,31.715,42.355,0.477,2.077,4.951
4580,Car,98.083,112.964,0.614,2.195,4.524
4581,Car,75.955,90.533,0.526,2.195,4.691
4582,Car,20.759,31.401,0.591,1.867,4.629
4583,Car,-60.458,-37.423,0.934,2.104,4.215
4584,Car,26.281,36.583,0.451,1.867,4.689
4585,Car,-44.205,-44.985,0.986,2.049,4.409
4586,Car,82.091,107.072,0.679,1.99,4.386
4587,Car,-30.673,-7.523,0.759,1.849,4.723
4588,Car,13.49,14.206,0.691,1.94,4.302
4589,Car,-46.312,-30.211,1.079,1.756,4.441
4590,Pedestrian,2.844,31.053,0.635,0.824,1.259
4591,Car,-6.854,26.46,0.589,2.102,4.628
4592,Car,34.919,-11.359,0.811,1.924,4.164
4593,Car,-8.704,23.317,0.6,1.937,4.143
4594,Car,114.658,116.61,0.221,1.983,4.2
4595,Car,-19.084,33.955,0.658,2.17,4.835
4596,Car,-13.885,28.142,0.481,2.044,4.381
4597,Car,126.755,152.526,0.295,2.039,4.503
4598,Car,28.153,6.469,0.206,1.841,4.408
4599,Car,125.363,127.323,0.321,1.983,4.2
4600,Car,164.026,166.822,0.201,1.983,4.2
4601,Car,138.981,141.251,0.221,1.983,4.2
4602,Car,-13.929,9.403,0.572,1.849,4.464
4603,Car,106.6,131.627,0.454,2.039,4.503
4604,Car,-15.65,-10.202,0.923,1.94,4.302
4605,Car,182.401,197.639,0.493,2.077,4.48
4606,Car,-24.022,38.877,0.506,2.048,4.609
4607,Car,20.917,7.334,0.399,1.884,4.162
4608,Car,77.27,102.08,0.679,2.119,4.52
4609,Car,-6.316,-5.415,0.701,1.94,4.302
4610,Car,114.778,140.501,0.295,2.039,4.503
4611,Car,61.753,62.483,0.282,2.039,4.669
4612,Car,55.958,56.33,0.24,2.007,4.879
4613,Pedestrian,-0.146,26.867,0.715,0.77,0.933
4614,Car,111.411,136.687,0.345,2.039,4.503
4615,Car,-22.066,1.282,0.631,1.768,4.339
4616,Car,69.3,69.879,0.188,1.794,4.207
4617,Car,77.817,78.463,0.23,1.815,3.695
4618,Car,19.78,25.409,0.515,1.893,4.097
4619,Car,85.008,85.754,0.343,1.858,3.593
4620,Car,134.621,159.967,0.295,2.039,4.503
4621,Car,28.608,-8.962,0.591,1.841,4.408
4622,Car,152.975,179.175,0.295,2.039,4.503
4623,Car,148.22,183.219,0.672,2.402,4.634
4624,Car,86.425,111.36,0.461,1.853,4.24
4625,Car,-64.358,-41.703,0.999,1.961,4.215
4626,Car,65.525,66.295,0.119,1.682,4.226
4627,Car,176.901,194.008,0.543,2.077,4.48
4628,Car,30.894,-5.2,0.543,2.03,4.951
4629,Car,5.679,11.497,0.654,1.836,4.204
4630,Car,-18.269,4.736,0.539,1.809,4.76
4631,Car,156.172,159.028,0.201,1.983,4.2
4632,Car,188.862,200.348,0.243,2.077,4.48
4633,Car,81.12,81.989,0.29,1.915,4.2
4634,Car,-39.265,-16.085,0.804,1.961,4.215
4635,Car,96.07,121.35,0.513,2.039,4.31
4636,Car,101.254,126.228,0.454,2.039,4.503
4637,Car,90.591,115.466,0.513,2.021,4.24
4638,Car,-23.454,-35.891,0.974,1.881,4.18
4639,Car,42.276,54.801,0.326,1.812,4.691
4640,Car,157.53,164.58,0.477,2.411,4.905
4641,Pedestrian,96.315,126.701,0.699,0.849,0.681
4642,Car,97.845,112.517,0.684,2.195,4.524
4643,Car,62.386,76.771,0.476,1.777,4.436
4644,Car,25.994,14.859,0.207,1.886,4.787
4645,Car,31.573,42.239,0.477,2.077,4.951
4646,Car,-28.79,-14.253,0.804,1.806,4.391
4647,Car,87.535,102.698,0.648,2.195,4.524
